time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.698296,-0.0970,-0.0251,-0.0817,0.129
1.710277,-0.1344,-0.0342,-0.0919,0.166
1.710933,-0.1145,-0.0386,-0.1068,0.161
1.716562,-0.0900,-0.0525,-0.0645,0.123
1.719879,-0.0847,-0.0616,-0.0510,0.117
1.723571,-0.0558,-0.0610,-0.0473,0.095
1.729041,-0.0317,-0.0509,-0.0149,0.062
1.734727,-0.0222,-0.0503,0.0076,0.055
1.739488,-0.0080,-0.0448,0.0110,0.047
1.743610,0.0062,-0.0155,-0.0331,0.037
1.748799,0.0060,-0.0291,-0.0576,0.065
1.755092,0.0296,-0.0426,-0.0151,0.054
1.760738,0.0388,-0.0511,0.0180,0.067
1.764254,0.0574,-0.0738,0.0271,0.097
1.769697,0.0760,-0.0820,0.0220,0.114
1.775583,0.0753,-0.0947,0.0311,0.125
1.782332,0.0699,-0.0740,0.0115,0.102
1.787592,0.0455,-0.0535,-0.0176,0.072
1.788035,0.0071,-0.0283,-0.0704,0.076
1.794070,-0.0121,-0.0222,-0.0467,0.053
1.798785,-0.0454,-0.0400,-0.0092,0.061
1.803620,-0.0451,-0.0386,-0.0100,0.060
1.809566,-0.0496,-0.0421,-0.0059,0.065
1.814023,-0.0445,-0.0122,-0.0017,0.046
1.819565,-0.0394,-0.0254,0.0121,0.048
1.823933,-0.0344,-0.0150,0.0211,0.043
1.829395,-0.0151,-0.0709,0.0397,0.083
1.834886,-0.0102,-0.0790,0.0536,0.096
1.841158,-0.0101,-0.0490,0.0199,0.054
1.844250,-0.0052,-0.0478,-0.0182,0.051
1.849885,0.0139,-0.0560,-0.0132,0.059
1.854193,0.0233,-0.0547,-0.0036,0.060
1.861197,0.0421,-0.0440,-0.0130,0.062
1.865964,0.0751,-0.0525,0.0301,0.096
1.870207,0.0888,-0.0941,0.0159,0.130
1.873745,0.0739,-0.0022,-0.0552,0.092
1.880746,0.0639,0.0131,-0.0875,0.109
1.885920,0.0682,-0.0142,-0.0483,0.085
1.898089,0.0392,-0.0126,-0.0002,0.041
1.898628,0.0484,0.0223,-0.0192,0.057
1.898835,0.0147,0.0568,-0.0715,0.092
1.903614,0.0146,0.0769,-0.0757,0.109
1.908305,-0.0282,0.0920,-0.0229,0.099
1.914367,-0.0327,0.1165,0.0058,0.121
1.921109,-0.0181,0.1025,0.0485,0.115
1.925037,-0.0132,0.1028,0.0766,0.129
1.931158,0.0060,0.0980,0.1046,0.143
1.934140,0.0059,0.0645,0.1039,0.122
1.942199,0.0202,0.0406,0.0606,0.076
1.947855,0.0487,0.0168,0.0324,0.061
1.948232,0.0247,0.0025,0.0283,0.038
1.954806,0.0294,0.0024,0.0243,0.038
1.960013,0.0578,-0.0265,0.0110,0.065
1.966322,0.0765,-0.0363,0.0357,0.092
1.969178,0.0950,-0.0414,0.0361,0.110
1.976073,0.0848,-0.0324,0.0554,0.106
1.980389,0.0746,-0.0091,0.1027,0.127
1.984586,0.0644,-0.0050,0.1299,0.145
1.990742,0.0304,-0.0339,0.1515,0.158
1.995246,-0.0176,-0.0483,0.1537,0.162
1.999044,-0.0462,-0.0388,0.1035,0.120
2.003396,-0.0793,-0.0150,0.0731,0.109
2.008550,-0.1168,0.0088,0.0715,0.137
2.015128,-0.1539,0.0037,0.0466,0.161
2.021125,-0.1432,-0.0012,0.0317,0.147
2.023850,-0.1277,0.0318,0.0409,0.138
2.028931,-0.0887,0.0359,0.0311,0.101
2.035252,-0.0879,0.0304,0.0214,0.095
2.039551,-0.0729,0.0583,0.0499,0.106
2.044379,-0.0486,0.0478,0.0496,0.084
2.048982,0.0089,0.0327,0.0398,0.052
2.055196,0.0231,0.0464,0.0159,0.054
2.062425,0.0372,0.0124,0.0067,0.040
2.064763,0.0465,0.0216,-0.0071,0.052
2.072818,0.0604,0.0259,0.0220,0.069
2.074733,0.0933,0.0208,0.0033,0.096
2.080384,0.0925,0.0062,0.0132,0.094
2.084212,0.0871,0.0298,0.0466,0.103
2.089318,0.1149,0.0342,0.0418,0.127
2.096424,0.0855,0.0197,0.0180,0.090
2.100933,0.0468,0.0148,0.0039,0.049
2.103495,0.0418,0.0290,-0.0050,0.051
2.109000,0.0178,0.0144,0.0006,0.023
2.113591,0.0130,0.0380,0.0015,0.040
2.119177,0.0178,0.0563,0.0024,0.059
2.123820,0.0368,0.0317,0.0129,0.050
2.128637,0.0129,0.0120,-0.0007,0.018
2.134409,0.0177,-0.0077,-0.0094,0.021
2.139980,-0.0061,-0.0272,-0.0133,0.031
2.144145,-0.0202,-0.0321,0.0018,0.038
2.149161,-0.0294,-0.0323,-0.0210,0.049
2.154599,-0.0433,-0.0421,-0.0246,0.065
2.160533,-0.0380,0.0004,-0.0040,0.038
2.164462,-0.0232,-0.0097,0.0117,0.028
2.169431,0.0248,-0.0101,0.0131,0.030
2.175793,0.0581,-0.0152,0.0148,0.062
2.182514,0.0627,-0.0107,0.0167,0.066
2.186042,0.0673,0.0129,0.0329,0.076
2.189161,0.0528,-0.0017,0.0631,0.082
2.193711,0.0669,-0.0067,0.0644,0.093
2.198636,0.0523,-0.0212,0.0607,0.083
2.203565,0.0663,-0.0119,0.0567,0.088
2.209040,0.0611,-0.0028,0.0666,0.090
2.214074,0.0655,0.0014,0.0523,0.084
2.219155,0.0602,-0.0091,0.1043,0.121
2.223702,0.0596,-0.0243,0.0892,0.110
2.229287,0.0116,-0.0063,0.0314,0.034
2.234451,-0.0313,0.0018,-0.0593,0.067
2.241209,-0.0501,-0.0092,-0.0685,0.085
2.243445,-0.0593,0.0273,-0.0538,0.085
2.248663,-0.0541,0.0017,-0.0583,0.080
2.254510,-0.0490,-0.0188,-0.0911,0.105
2.260285,-0.0914,0.0131,-0.1047,0.140
2.266476,-0.1049,0.0162,-0.1324,0.170
2.269133,-0.0993,0.0241,-0.1264,0.163
2.274938,-0.0937,0.0131,-0.1392,0.168
2.280538,-0.0406,0.0071,-0.1042,0.112
2.286938,-0.0212,0.0061,-0.0505,0.055
2.292427,-0.0352,-0.0041,-0.0116,0.037
2.296283,-0.0444,-0.0092,0.0363,0.058
2.299620,-0.0488,0.0099,0.0551,0.074
2.303646,-0.0484,-0.0186,0.0450,0.069
2.310074,-0.0527,-0.0038,0.0160,0.055
2.314106,-0.0666,0.0110,0.0346,0.076
2.320805,-0.0708,0.0208,0.0199,0.076
2.324312,-0.0464,0.0019,0.0102,0.048
2.329735,-0.0223,0.0164,0.0055,0.028
2.334467,0.0065,0.0163,0.0059,0.019
2.340680,0.0208,0.0161,0.0350,0.044
2.344515,0.0350,0.0062,0.0495,0.061
2.349566,0.0300,0.0057,0.0638,0.071
2.355573,0.0535,0.0099,0.0398,0.067
2.360828,0.0721,0.0186,0.0015,0.074
2.367437,0.0572,0.0034,-0.0224,0.061
2.371023,0.0424,-0.0165,-0.0367,0.058
2.374841,0.0229,-0.0171,-0.0509,0.058
2.381702,0.0132,-0.0035,-0.0603,0.062
2.385742,-0.0060,0.0053,-0.0696,0.070
2.393187,0.0082,-0.0286,-0.0930,0.098
2.393484,0.0082,-0.0431,-0.1160,0.124
2.399978,-0.0014,-0.0099,-0.0959,0.096
2.404593,0.0176,-0.0054,-0.0617,0.064
2.408870,0.0318,0.0134,-0.0182,0.039
2.415472,0.0410,0.0131,0.0152,0.046
2.420838,0.0454,0.0033,0.0198,0.050
2.424961,0.0023,-0.0159,0.0197,0.025
2.430337,-0.0215,-0.0396,0.0148,0.047
2.435507,-0.0213,-0.0205,0.0147,0.033
2.440513,-0.0259,-0.0206,-0.0092,0.034
2.444694,-0.0210,0.0126,-0.0518,0.057
2.448978,-0.0208,0.0122,-0.0180,0.030
2.455028,-0.0396,0.0117,0.0157,0.044
2.462228,-0.0297,0.0017,0.0018,0.030
2.464419,-0.0056,0.0297,0.0069,0.031
2.470618,-0.0008,0.0194,0.0404,0.045
2.477133,0.0325,-0.0052,0.0499,0.060
2.483261,0.0323,0.0038,0.0355,0.048
2.489484,0.0225,0.0127,-0.0025,0.026
2.489943,-0.0014,0.0121,0.0026,0.012
2.494142,0.0034,0.0068,0.0125,0.015
2.499424,0.0082,-0.0080,0.0128,0.017
2.505902,0.0272,0.0011,-0.0012,0.027
2.509958,0.0270,-0.0089,-0.0104,0.030
2.514526,0.0125,-0.0093,-0.0198,0.025
2.521026,-0.0161,-0.0048,-0.0245,0.030
2.524688,-0.0255,-0.0337,-0.0102,0.044
2.530054,-0.0206,-0.0100,-0.0247,0.034
2.535126,-0.0300,-0.0150,-0.0295,0.045
2.541484,-0.0488,-0.0293,-0.0248,0.062
2.544651,-0.0485,-0.0150,-0.0343,0.061
2.550333,-0.0766,-0.0009,-0.0720,0.105
2.555384,-0.0617,0.0180,-0.0477,0.080
2.560615,-0.0564,0.0272,-0.0331,0.071
2.565934,-0.0227,-0.0017,0.0052,0.023
2.570611,0.0060,-0.0067,0.0383,0.039
2.574253,0.0344,-0.0071,0.0474,0.059
2.581281,0.0531,-0.0075,0.0421,0.068
2.586129,0.0478,-0.0270,0.0179,0.058
2.593156,0.0236,-0.0369,0.0129,0.046
2.599469,0.0234,-0.0087,0.0221,0.033
2.604065,0.0327,-0.0045,0.0312,0.045
2.604474,0.0275,-0.0051,-0.0027,0.028
2.609477,0.0177,0.0229,-0.0317,0.043
2.614380,-0.0015,0.0032,-0.0698,0.070
2.620673,-0.0206,-0.0019,-0.0648,0.068
2.626011,-0.0252,0.0358,-0.0692,0.082
2.630349,-0.0060,0.0352,-0.0403,0.054
2.634388,0.0035,0.0347,-0.0352,0.050
2.639677,-0.0013,0.0295,-0.0112,0.032
2.644626,-0.0155,0.0148,0.0176,0.028
2.649840,-0.0248,0.0002,0.0367,0.044
2.654288,-0.0103,0.0047,-0.0105,0.015
2.659967,-0.0006,-0.0098,-0.0002,0.010
2.664784,-0.0147,0.0091,0.0244,0.030
2.669858,-0.0239,-0.0055,-0.0082,0.026
2.676413,-0.0331,-0.0058,0.0353,0.049
2.682512,-0.0043,0.0081,0.0543,0.055
2.684834,0.0195,0.0078,0.0588,0.062
2.697609,0.0288,-0.0068,0.0630,0.070
2.698377,0.0475,-0.0118,0.0908,0.103
2.702142,0.0376,-0.0072,0.0992,0.106
2.704546,0.0229,-0.0073,0.1075,0.110
