time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.478596,0.0241,0.0252,-0.0260,0.044
2.485579,0.0096,0.0350,0.0193,0.041
2.491333,-0.0096,0.0399,0.0118,0.043
2.495269,-0.0381,0.0305,-0.0101,0.050
2.500787,-0.0521,-0.0026,-0.0082,0.053
2.504998,-0.0660,-0.0164,-0.0017,0.068
2.510766,-0.0655,-0.0016,-0.0002,0.066
2.514928,-0.0555,0.0083,0.0202,0.060
2.520549,-0.0409,0.0085,0.0211,0.047
2.524944,-0.0406,0.0324,0.0077,0.052
2.530416,-0.0213,0.0228,-0.0103,0.033
2.535524,-0.0164,0.0086,-0.0611,0.064
2.540665,-0.0306,0.0088,-0.0542,0.063
2.544452,-0.0304,0.0233,0.0193,0.043
2.551344,-0.0017,0.0282,0.0874,0.092
2.555017,-0.0161,0.0332,0.0932,0.100
2.560239,-0.0065,0.0287,0.0703,0.076
2.574435,0.0030,0.0007,0.0667,0.067
2.575029,-0.0113,0.0064,0.0347,0.037
2.575272,-0.0018,0.0359,-0.0253,0.044
2.579138,0.0598,0.0224,-0.0225,0.068
2.584677,0.0925,0.0139,-0.0100,0.094
2.589815,0.0821,0.0198,-0.0166,0.086
2.594444,0.0718,0.0494,-0.0234,0.090
2.600132,0.0806,0.0312,-0.0351,0.093
2.604423,0.0609,0.0274,-0.0185,0.069
2.610313,-0.0062,0.0093,-0.0021,0.011
2.614545,-0.0348,0.0245,-0.0381,0.057
2.620071,-0.0393,0.0252,-0.0738,0.087
2.625134,-0.0486,-0.0028,-0.1089,0.119
2.631361,-0.0483,0.0027,-0.0818,0.095
2.637527,-0.0480,0.0080,-0.0263,0.055
2.641829,-0.0715,0.0036,0.0381,0.081
2.645040,-0.0805,-0.0056,0.0920,0.122
2.649928,-0.0752,0.0231,0.1118,0.137
2.655444,-0.0556,0.0040,0.1361,0.147
2.663517,-0.0600,-0.0245,0.1267,0.142
2.665114,-0.0595,-0.0385,0.1600,0.175
2.670580,-0.0543,-0.0381,0.0884,0.111
2.676702,-0.0444,-0.0283,0.0553,0.076
2.680427,-0.0013,-0.0231,0.0652,0.069
2.685016,-0.0061,-0.0419,0.0984,0.107
2.690482,-0.0061,-0.0366,0.1218,0.127
2.694525,-0.0013,-0.0550,0.1304,0.141
2.699619,-0.0203,-0.0541,0.1293,0.142
2.704917,-0.0438,-0.0247,0.1188,0.129
